Date,AAPL,AMZN,GOOG,JPM,KO,MSFT,NVDA,PFE,TSLA,XOM,^GSPC
2020-01-03,-0.009722245639473659,-0.012139034655920922,-0.00490716705609584,-0.013196375238929248,-0.005455707817152655,-0.012452047532986343,-0.01600596729805659,-0.00536523388655652,0.02963325829792085,-0.008039456835194914,-0.007059870562045378
2020-01-06,0.007968570944852038,0.01488557393050649,0.024657169656360223,-0.0007952055003335179,-0.0003654726682754683,0.0025849732789964275,0.004193436332293299,-0.0012842908230327188,0.01925463704513497,0.007678184014830558,0.0035333728907271933
2020-01-07,-0.00470308012739884,0.0020916204156395946,-0.000623986848939273,-0.017000534174073878,-0.007682545977798716,-0.009117565435109776,0.012106852208727092,-0.003343561838225706,0.03880052465815398,-0.008184038379606906,-0.0028032386528962228
2020-01-08,0.016086440100155253,-0.007808640261289468,0.007880171835465744,0.007800918590233019,0.0018434607358182031,0.01592804586593588,0.0018753258103094694,0.00799988396521134,0.04920482578812169,-0.015080489525996166,0.004902451368978156
2020-01-09,0.021240549916785145,0.0047991747864684076,0.011044533838160397,0.0036513141103557967,0.018214980503427736,0.012493275193036002,0.010983007638703635,-0.004352292160167082,-0.021945011900097344,0.007655806344494254,0.006655262605488987
2020-01-10,0.0022607850342715174,-0.009410596802031157,0.006972740726037152,-0.00996747423957034,0.003433420820820432,-0.00462729390903438,0.005349221398903925,0.01542803946229121,-0.006627297633174156,-0.008887890694407097,-0.002855178689662563
2020-01-13,0.021364401557490753,0.00432257824569926,0.006644587623347187,0.008303869922498208,0.010805059273130802,0.012024397217725191,0.03135232173212921,-0.002025629601515977,0.0976889588509331,0.009545927968212187,0.006976215252569862
2020-01-14,-0.013503447008731406,-0.01155821171805238,-0.0058016119365524865,0.011661932321218593,-0.00231598452127757,-0.007043014226602695,-0.018652481061545045,0.016746862602834867,0.024882822120200876,-0.008595966461076632,-0.001514532772802224
2020-01-15,-0.0042855479920034245,-0.003969126548925228,0.005814394173564219,-0.014985762237565647,0.012499977326435596,0.006476315371165109,-0.0069150276854471615,0.01497370802319642,-0.03610201351305786,-0.0015894250662846776,0.0018701968845122874
2020-01-16,0.012526695369441176,0.00854991102959346,0.008685390429961748,0.0038767601279690034,0.0021162401152416965,0.01832345124584589,0.013682149446609504,-0.0014750934526279735,-0.009662477636014799,-0.00390814098858383,0.00836655302646827
