Date,AAPL,AMZN,GOOG,JPM,KO,MSFT,NVDA,PFE,TSLA,XOM,^GSPC
2020-09-28,137672400,84484000,40158000,20894100,11215700,32004900,573808000,15044269,149158800,23396500,3950910000
2020-09-29,99382200,69916000,19564000,12848200,12426600,24221900,621460000,13512491,150657900,20770500,3661590000
2020-09-30,142675200,97922000,34032000,16400600,15755900,33829100,689184000,22629275,144436800,22223700,4738640000
2020-10-01,116120400,99438000,35590000,15778700,17577300,27158400,525004000,22520396,152224500,36890200,4076340000
2020-10-02,144712000,112262000,25682000,15149600,13610100,33154800,552496000,21461759,214290000,32694300,3975180000
2020-10-05,106243800,75506000,22266000,13871900,10628700,21331600,479820000,19400029,134168400,22965200,3692720000
2020-10-06,161498200,101738000,24908000,19220400,10077400,28554300,784420000,25233392,147438900,26731800,4453390000
2020-10-07,96849000,86188000,34924000,16358500,10135600,25681100,418084000,22160034,129383100,23779300,3814750000
2020-10-08,83477200,63482000,23756000,15659000,12143900,19925800,378900000,17857395,121263300,34413700,3867640000
2020-10-09,100506900,98158000,28706000,13689100,11407800,26458000,346892000,23667465,86777100,29228600,3944090000
2020-10-12,240226800,167284000,49652000,16058000,11386500,40461400,434744000,19413837,116373300,17912800,3435760000
2020-10-13,262330500,114894000,32020000,21697300,14365300,28950800,344604000,21543233,103391100,20995100,3611100000
2020-10-14,150712000,116254000,38586000,15204100,10582100,23421700,276100000,22120298,143639100,17743000,3858510000
2020-10-15,112559200,104468000,30800000,17171200,9961700,22733100,267224000,16089205,107017200,23251600,3724550000
2020-10-16,115393800,129488000,28694000,13275000,13569800,26057900,242392000,42993503,98327700,22627200,4688030000
2020-10-19,120639300,104472000,32142000,11725700,9930400,27625800,298068000,31931352,108863400,23645800,4091080000
2020-10-20,124423700,90194000,44834000,11257100,10970700,22753500,229212000,22384852,94968900,23040600,3917850000
2020-10-21,89946000,91854000,51366000,10730500,12517400,22724900,219596000,18984859,97111500,28619300,4103960000
2020-10-22,101988000,84240000,28672000,14837200,20189200,22351500,290480000,19243616,119979600,31831500,4172060000
2020-10-23,82572600,69334000,27516000,15087600,13491300,18879600,233484000,30557884,101151000,27429100,3651600000
2020-10-26,111850700,118024000,37066000,12410700,14696400,37111600,336896000,33783124,84717600,30888700,4002210000
2020-10-27,92276800,85820000,24580000,10391700,13892100,36700300,250520000,36851529,68059500,27100700,3962400000
2020-10-28,143937800,111766000,36680000,16389500,19886200,51195600,376520000,33857537,76354200,42136400,5139970000
2020-10-29,146129200,131930000,40062000,14208800,15369900,31432600,320080000,27545341,67965900,38622800,4911860000
2020-10-30,190272600,167728000,86582000,15194500,15804000,36953700,416820000,25631067,127533900,47885700,4843930000
2020-11-02,122866900,145148000,50708000,15011600,15156100,30842200,299652000,21430666,87063300,40130300,4314690000
2020-11-03,107624400,97958000,33234000,17482600,15285100,27512000,272900000,21636617,103055100,36773000,4241380000
2020-11-04,138235500,136780000,71418000,18886500,12930800,42311800,410228000,40870536,96429300,35410100,4790400000
2020-11-05,126387100,115786000,41316000,17837400,12452400,36080100,319028000,33926995,85243500,30824100,4858150000
2020-11-06,114457900,92946000,33218000,12552800,9294900,25231900,383348000,23870676,65118000,33985600,4842460000
2020-11-09,154515300,143808000,45366000,47792400,33442000,44395000,582976000,230153864,104499000,76879400,8570510000
2020-11-10,138023400,131820000,52722000,20539300,29706700,44045100,644068000,80091668,90852600,49055400,6037470000
2020-11-11,112295000,87338000,25280000,14443400,17399900,29440800,404744000,58980997,52073100,34124500,4635560000
2020-11-12,103162300,87240000,24950000,22063000,15024400,21593900,365812000,46767877,59565300,30933700,4909660000
2020-11-13,81581900,75124000,29998000,11847900,12447900,18621100,346312000,40175634,59313300,29241500,4719580000
2020-11-16,91183000,76174000,24936000,19858600,14908200,24953300,413776000,75530167,80515800,38596800,5295510000
2020-11-17,74271000,68894000,22942000,14553200,14248400,24154100,312028000,46984500,183564900,26521100,4812180000
2020-11-18,76322100,58336000,23470000,12571200,15278200,28372800,510924000,63442700,234132000,31068000,5284810000
2020-11-19,74113000,60206000,24998000,10202500,17189500,24792700,565936000,43261800,187425900,26954400,4363370000
2020-11-20,73604300,67488000,46270000,12718900,15645600,22843100,341088000,60633800,98735700,18351000,4236370000
2020-11-23,127959300,94178000,43232000,13209200,13191900,25683500,361356000,43673100,150780900,29367600,5057550000
2020-11-24,113874200,72042000,31560000,20121600,13827600,33979700,346500000,42485300,160945500,46979300,6280290000
2020-11-25,76499200,75808000,20916000,11715600,10194800,21012900,259916000,26955800,146790600,28178200,4910440000
2020-11-27,46691300,47858000,17698000,5983600,8499300,14512200,167276000,25277000,112683300,14971900,2778390000
2020-11-30,169410200,81278000,36476000,14411800,43203600,33064800,286952000,65425900,189009300,45614300,6308410000
2020-12-01,127728200,90740000,34738000,12668900,18968800,30904500,296948000,72499700,120310500,32472900,5418480000
2020-12-02,89004200,62586000,24440000,10811300,14913100,23724500,283360000,84347500,143327100,29369500,5041250000
2020-12-03,78967600,57840000,24546000,12904400,17318900,25120900,199520000,68570100,127656000,27038900,5065340000
2020-12-04,78260400,58272000,27564000,13583700,18122400,24666000,202244000,35368100,88203900,28723600,5099620000
2020-12-07,86712000,55026000,26418000,9724300,16210900,24620000,223244000,48253700,168929100,24899400,4804500000
2020-12-08,82225500,65726000,21926000,9592100,12485800,23284100,271920000,87039300,192795000,32573800,4584390000
2020-12-09,115089200,82016000,30152000,13073900,11508400,32440600,401300000,86118500,213873600,37824800,5232800000
2020-12-10,81312200,60604000,27256000,13668400,12097300,26733300,207764000,57749200,201249600,38058700,4658480000
2020-12-11,86939800,61294000,24414000,9981600,10638100,30979400,209264000,60737000,139425000,25478800,4375470000
2020-12-14,79184500,83116000,32004000,12112400,22292000,28798400,270156000,94809700,156121800,30595000,4623850000
2020-12-15,157243700,66390000,29646000,12590200,16193700,27000600,193016000,65712800,135214500,27138400,4387080000
2020-12-16,98208600,88552000,30270000,11169400,15679600,35023300,223116000,56515300,126287400,34273000,4067040000
2020-12-17,94359800,69486000,32494000,11618000,12677300,32515800,231384000,52036400,168810300,21204600,4192810000
2020-12-18,192541500,119914000,80328000,28954800,35480100,63354900,342064000,60259200,666378600,46596800,7097100000
2020-12-21,121251600,76736000,36568000,28323600,14926600,37181900,302332000,40891800,174135900,27869500,4748580000
2020-12-22,168904800,47388000,18734000,11788200,9689500,22612200,185580000,33634400,155148000,21792900,4053310000
2020-12-23,88223700,41876000,20676000,14973200,7040300,18699600,179144000,36182000,99519000,19085900,3779160000
2020-12-24,54930100,29038000,6936000,4164900,3265500,10550600,97884000,14790100,68596800,8039000,1883780000
2020-12-28,124486200,113736000,27860000,8072600,9020500,17933500,212564000,26993700,96835800,23877500,3535460000
2020-12-29,121047300,97458000,25988000,8389200,8320600,17403200,170372000,23152100,68732400,20287700,3393290000
2020-12-30,96452100,64186000,26122000,7398000,8142700,20272300,225396000,24889800,128538000,23807300,3154850000
2020-12-31,99116600,59144000,20238000,8580200,8495000,20942100,192424000,30796500,148949700,22786500,3179040000
2021-01-04,143301900,88228000,38038000,16819900,25611100,37130100,560640000,33565700,145914600,27764700,5015000000
2021-01-05,97664900,53110000,22906000,13731200,20323800,23823000,322760000,29909400,96735600,44035100,4591020000
2021-01-06,155088000,87896000,52042000,24909100,38724500,35930700,580424000,34962500,134100000,36484800,6064110000
2021-01-07,109578200,70290000,45300000,21940400,53225700,27694500,461480000,27809500,154496700,29528100,5099160000
2021-01-08,105158200,70754000,41012000,12035100,29674000,22956200,292528000,33462400,225166500,28628200,4773040000
2021-01-11,100384500,73668000,24194000,15937900,19304400,23031300,518344000,47286900,177904800,38246200,4465430000
2021-01-12,91951100,70292000,27140000,18033500,18538700,23249300,291476000,47831100,138812100,36915100,4994950000
2021-01-13,88636800,66424000,21882000,14816800,18864100,20087100,210028000,31027900,99937500,29000300,4602510000
