Date,0
2020-01-03,-0.005882713474953747
2020-01-06,0.00748281355473268
2020-01-07,-4.177765013896849e-05
2020-01-08,0.008239308570267554
2020-01-09,0.006403690988786902
2020-01-10,-0.0008119567750504958
2020-01-13,0.018818426185656344
2020-01-14,-0.0014266938783987367
2020-01-15,-0.00238293738767367
2020-01-16,0.005552858064900376
2020-01-17,0.002875486320022274
2020-01-21,0.004230944471554768
2020-01-22,0.004031987278073623
2020-01-23,0.003288126470320153
2020-01-24,-0.01144718987132191
2020-01-27,-0.01657828636030658
2020-01-28,0.00828634812079349
2020-01-29,0.0029938146409987623
2020-01-30,0.017345092898296763
2020-01-31,-0.010109095408311973
2020-02-03,0.02488377368154332
2020-02-04,0.023100859504933666
2020-02-05,-0.006085201404707332
2020-02-06,0.0077116703231438835
2020-02-07,-0.002268019278638814
2020-02-10,0.014311097844475713
2020-02-11,0.0018106878755472181
2020-02-12,0.004586708475871988
2020-02-13,-0.0003965672176850757
2020-02-14,0.005455490359524427
2020-02-18,0.0051055263337775976
2020-02-19,0.016938195937926687
2020-02-20,-0.009164089661417067
2020-02-21,-0.01635108871249498
2020-02-24,-0.04375270043144209
2020-02-25,-0.029304297266453314
2020-02-26,0.0024519139747565654
2020-02-27,-0.05743998748922451
2020-02-28,0.0024709001252506404
2020-03-02,0.054547773904420185
2020-03-03,-0.027297295723751617
2020-03-04,0.038920332343078214
2020-03-05,-0.03591183087571785
2020-03-06,-0.025475068487999998
2020-03-09,-0.08253306858444773
2020-03-10,0.053902673337498354
2020-03-11,-0.04248334367014869
2020-03-12,-0.09540743845582528
2020-03-13,0.08489726617798676
2020-03-16,-0.1199390928047408
2020-03-17,0.054409050306574905
2020-03-18,-0.05474720450909819
2020-03-19,0.020107486721970175
2020-03-20,-0.03968541265348034
2020-03-23,-0.01136878938763608
2020-03-24,0.09557152093534714
2020-03-25,0.012708574605279976
2020-03-26,0.04884922339664714
2020-03-27,-0.037424396820372206
2020-03-30,0.0340859324544951
2020-03-31,-0.003016836016136731
2020-04-01,-0.046531602884226454
2020-04-02,0.024283492751281707
2020-04-03,-0.008450180112047111
2020-04-06,0.0659630370310515
2020-04-07,0.0004911900239436707
2020-04-08,0.027582169615265807
2020-04-09,0.015677461799509945
2020-04-13,0.01258731784660192
2020-04-14,0.03753159815103216
2020-04-15,-0.0140099951633047
2020-04-16,0.006761396891513559
2020-04-17,0.024583462228820345
2020-04-20,-0.02087150884701859
2020-04-21,-0.034801343941639924
2020-04-22,0.029398333647707737
2020-04-23,-0.00035494440587596266
2020-04-24,0.014836449606201209
2020-04-27,0.020552314274147165
2020-04-28,-0.01296330950116447
2020-04-29,0.034383622535661976
2020-04-30,-0.003286138717259336
2020-05-01,-0.03866540027941466
2020-05-04,0.017629225838679256
2020-05-05,0.008936856099716615
2020-05-06,0.0004942129673176039
2020-05-07,0.00508617017592048
2020-05-08,0.021793925869383356
2020-05-11,0.004078556961581951
2020-05-12,-0.019577163936210076
2020-05-13,-0.01790183183067138
2020-05-14,0.013827275034328788
2020-05-15,0.004197114852658995
2020-05-18,0.028015546514181318
2020-05-19,-0.008380706330600859
